uptime_s,free_mb,total_mb,percent
 219, 508, 16384, 97
 219, 501, 16384, 97
 219, 503, 16384, 97
 219, 500, 16384, 97
 219, 500, 16384, 97
 219, 500, 16384, 97
 219, 500, 16384, 97
 220, 500, 16384, 97
 220, 500, 16384, 97
 220, 500, 16384, 97
 220, 500, 16384, 97
 220, 500, 16384, 97
 220, 500, 16384, 97
 220, 502, 16384, 97
 220, 502, 16384, 97
 220, 502, 16384, 97
 220, 502, 16384, 97
 221, 502, 16384, 97
 221, 502, 16384, 97
 221, 502, 16384, 97
 221, 502, 16384, 97
 221, 496, 16384, 97
 221, 498, 16384, 97
 221, 467, 16384, 97
 221, 467, 16384, 97
 221, 467, 16384, 97
 221, 467, 16384, 97
 222, 467, 16384, 97
 222, 467, 16384, 97
 222, 467, 16384, 97
 222, 467, 16384, 97
 222, 488, 16384, 97
 222, 503, 16384, 97
 222, 504, 16384, 97
 222, 504, 16384, 97
 222, 504, 16384, 97
 223, 504, 16384, 97
 223, 504, 16384, 97
 223, 504, 16384, 97
 223, 504, 16384, 97
 223, 504, 16384, 97
 223, 452, 16384, 97
 223, 452, 16384, 97
 223, 452, 16384, 97
 223, 452, 16384, 97
 223, 452, 16384, 97
 224, 452, 16384, 97
 224, 452, 16384, 97
 224, 452, 16384, 97
 224, 452, 16384, 97
 224, 452, 16384, 97
 224, 450, 16384, 97
 224, 450, 16384, 97
 224, 450, 16384, 97
 224, 450, 16384, 97
 224, 450, 16384, 97
 225, 450, 16384, 97
 225, 450, 16384, 97
 225, 450, 16384, 97
 225, 450, 16384, 97
 225, 450, 16384, 97
 225, 421, 16384, 97
 225, 421, 16384, 97
 225, 421, 16384, 97
 225, 421, 16384, 97
 225, 421, 16384, 97
 226, 421, 16384, 97
 226, 421, 16384, 97
 226, 421, 16384, 97
 226, 421, 16384, 97
 226, 404, 16384, 98
 226, 406, 16384, 98
 226, 406, 16384, 98
 226, 406, 16384, 98
 226, 406, 16384, 98
 226, 406, 16384, 98
 227, 406, 16384, 98
 227, 406, 16384, 98
 227, 406, 16384, 98
 227, 406, 16384, 98
 227, 382, 16384, 98
 227, 385, 16384, 98
 227, 387, 16384, 98
 227, 385, 16384, 98
 227, 385, 16384, 98
 227, 385, 16384, 98
 228, 385, 16384, 98
 228, 385, 16384, 98
 228, 385, 16384, 98
 228, 385, 16384, 98
 228, 360, 16384, 98
 228, 360, 16384, 98
 228, 360, 16384, 98
 228, 360, 16384, 98
 228, 360, 16384, 98
 228, 360, 16384, 98
 229, 360, 16384, 98
 229, 360, 16384, 98
 229, 360, 16384, 98
 229, 360, 16384, 98
 229, 393, 16384, 98
 229, 402, 16384, 98
 229, 402, 16384, 98
 229, 402, 16384, 98
 229, 402, 16384, 98
 229, 402, 16384, 98
 230, 402, 16384, 98
 230, 402, 16384, 98
 230, 402, 16384, 98
 230, 402, 16384, 98
 230, 210, 16384, 99
 230, 190, 16384, 99
 230, 188, 16384, 99
 230, 188, 16384, 99
 230, 188, 16384, 99
 231, 188, 16384, 99
 231, 188, 16384, 99
 231, 188, 16384, 99
 231, 188, 16384, 99
 231, 188, 16384, 99
 231, 202, 16384, 99
 231, 202, 16384, 99
 231, 202, 16384, 99
 231, 202, 16384, 99
 231, 202, 16384, 99
 232, 202, 16384, 99
 232, 202, 16384, 99
 232, 202, 16384, 99
 232, 202, 16384, 99
 232, 202, 16384, 99
 232, 257, 16384, 98
 232, 257, 16384, 98
 232, 257, 16384, 98
 232, 257, 16384, 98
 232, 257, 16384, 98
 233, 257, 16384, 98
 233, 257, 16384, 98
 233, 257, 16384, 98
 233, 257, 16384, 98
 233, 257, 16384, 98
 233, 288, 16384, 98
 233, 254, 16384, 98
 233, 254, 16384, 98
 233, 254, 16384, 98
 233, 254, 16384, 98
 234, 254, 16384, 98
 234, 254, 16384, 98
 234, 254, 16384, 98
 234, 254, 16384, 98
 234, 261, 16384, 98
 234, 281, 16384, 98
 234, 248, 16384, 98
 234, 248, 16384, 98
 234, 248, 16384, 98
 234, 248, 16384, 98
 235, 248, 16384, 98
 235, 248, 16384, 98
 235, 248, 16384, 98
 235, 248, 16384, 98
 235, 175, 16384, 99
 235, 180, 16384, 99
 235, 187, 16384, 99
 235, 184, 16384, 99
 235, 184, 16384, 99
 236, 184, 16384, 99
 236, 184, 16384, 99
 236, 184, 16384, 99
 236, 184, 16384, 99
 236, 184, 16384, 99
 236, 237, 16384, 99
 236, 220, 16384, 99
 236, 218, 16384, 99
 236, 224, 16384, 99
 236, 224, 16384, 99
 237, 224, 16384, 99
 237, 224, 16384, 99
 237, 224, 16384, 99
 237, 224, 16384, 99
 237, 224, 16384, 99
 237, 225, 16384, 99
 237, 230, 16384, 99
 237, 230, 16384, 99
 237, 230, 16384, 99
 237, 230, 16384, 99
 238, 230, 16384, 99
 238, 230, 16384, 99
 238, 230, 16384, 99
 238, 230, 16384, 99
 238, 230, 16384, 99
 238, 247, 16384, 98
 238, 278, 16384, 98
 238, 278, 16384, 98
 238, 278, 16384, 98
 238, 278, 16384, 98
 239, 278, 16384, 98
 239, 278, 16384, 98
 239, 278, 16384, 98
 239, 278, 16384, 98
 239, 278, 16384, 98
 239, 838, 16384, 95
 239, 781, 16384, 95
 239, 760, 16384, 95
 239, 760, 16384, 95
 239, 760, 16384, 95
 240, 760, 16384, 95
 240, 760, 16384, 95
 240, 760, 16384, 95
 240, 760, 16384, 95
 240, 760, 16384, 95
 240, 502, 16384, 97
 240, 499, 16384, 97
 240, 681, 16384, 96
 240, 681, 16384, 96
 240, 681, 16384, 96
 241, 681, 16384, 96
 241, 681, 16384, 96
 241, 681, 16384, 96
 241, 681, 16384, 96
 241, 681, 16384, 96
 241, 1155, 16384, 93
 241, 1155, 16384, 93
 241, 1155, 16384, 93
 241, 1155, 16384, 93
 241, 1155, 16384, 93
 242, 1155, 16384, 93
 242, 1155, 16384, 93
 242, 1155, 16384, 93
 242, 1155, 16384, 93
 242, 1155, 16384, 93
 242, 1071, 16384, 93
 242, 1052, 16384, 94
 242, 1052, 16384, 94
 242, 1052, 16384, 94
 243, 1052, 16384, 94
 243, 1052, 16384, 94
 243, 1052, 16384, 94
 243, 1052, 16384, 94
 243, 1052, 16384, 94
 243, 831, 16384, 95
 243, 855, 16384, 95
 243, 834, 16384, 95
 243, 834, 16384, 95
 243, 834, 16384, 95
 244, 834, 16384, 95
 244, 834, 16384, 95
 244, 834, 16384, 95
 244, 834, 16384, 95
 244, 834, 16384, 95
 244, 622, 16384, 96
 244, 608, 16384, 96
 244, 598, 16384, 96
 244, 598, 16384, 96
 244, 598, 16384, 96
 245, 598, 16384, 96
 245, 598, 16384, 96
 245, 598, 16384, 96
 245, 598, 16384, 96
 245, 598, 16384, 96
 245, 822, 16384, 95
 245, 820, 16384, 95
 245, 820, 16384, 95
 245, 820, 16384, 95
 245, 820, 16384, 95
 246, 820, 16384, 95
 246, 820, 16384, 95
 246, 820, 16384, 95
 246, 820, 16384, 95
 246, 820, 16384, 95
 246, 747, 16384, 95
 246, 746, 16384, 95
 246, 746, 16384, 95
 246, 746, 16384, 95
 246, 746, 16384, 95
 247, 746, 16384, 95
 247, 746, 16384, 95
 247, 746, 16384, 95
 247, 746, 16384, 95
 247, 746, 16384, 95
 247, 684, 16384, 96
 247, 678, 16384, 96
 247, 678, 16384, 96
 247, 678, 16384, 96
 248, 678, 16384, 96
 248, 678, 16384, 96
 248, 678, 16384, 96
 248, 678, 16384, 96
 248, 678, 16384, 96
 248, 545, 16384, 97
 248, 571, 16384, 97
 248, 571, 16384, 97
 248, 571, 16384, 97
 248, 571, 16384, 97
 249, 571, 16384, 97
 249, 571, 16384, 97
 249, 571, 16384, 97
 249, 571, 16384, 97
 249, 571, 16384, 97
 249, 398, 16384, 98
 249, 366, 16384, 98
 249, 366, 16384, 98
 249, 366, 16384, 98
 250, 366, 16384, 98
 250, 366, 16384, 98
 250, 366, 16384, 98
 250, 366, 16384, 98
 250, 366, 16384, 98
 250, 366, 16384, 98
 250, 294, 16384, 98
 250, 294, 16384, 98
 250, 294, 16384, 98
 250, 294, 16384, 98
 251, 294, 16384, 98
 251, 294, 16384, 98
 251, 294, 16384, 98
 251, 294, 16384, 98
 251, 294, 16384, 98
 251, 294, 16384, 98
 251, 214, 16384, 99
 251, 217, 16384, 99
 251, 217, 16384, 99
 252, 217, 16384, 99
 252, 217, 16384, 99
 252, 217, 16384, 99
 252, 217, 16384, 99
 252, 217, 16384, 99
 252, 217, 16384, 99
 252, 217, 16384, 99
 252, 572, 16384, 97
 252, 547, 16384, 97
 252, 550, 16384, 97
 253, 550, 16384, 97
 253, 550, 16384, 97
 253, 550, 16384, 97
 253, 550, 16384, 97
 253, 550, 16384, 97
 253, 550, 16384, 97
 253, 550, 16384, 97
 253, 444, 16384, 97
 253, 440, 16384, 97
 253, 440, 16384, 97
 254, 440, 16384, 97
 254, 440, 16384, 97
 254, 440, 16384, 97
 254, 440, 16384, 97
 254, 440, 16384, 97
 254, 440, 16384, 97
 254, 440, 16384, 97
 254, 391, 16384, 98
 254, 391, 16384, 98
 254, 391, 16384, 98
 255, 391, 16384, 98
 255, 391, 16384, 98
 255, 391, 16384, 98
 255, 391, 16384, 98
 255, 391, 16384, 98
 255, 391, 16384, 98
 255, 391, 16384, 98
 255, 423, 16384, 97
 255, 426, 16384, 97
 255, 407, 16384, 98
 256, 407, 16384, 98
 256, 407, 16384, 98
 256, 407, 16384, 98
 256, 407, 16384, 98
 256, 407, 16384, 98
 256, 407, 16384, 98
 256, 407, 16384, 98
 256, 423, 16384, 97
 256, 424, 16384, 97
 256, 424, 16384, 97
 257, 424, 16384, 97
 257, 424, 16384, 97
 257, 424, 16384, 97
 257, 424, 16384, 97
 257, 424, 16384, 97
 257, 424, 16384, 97
 257, 424, 16384, 97
 257, 379, 16384, 98
 257, 356, 16384, 98
 258, 356, 16384, 98
 258, 356, 16384, 98
 258, 356, 16384, 98
 258, 356, 16384, 98
 258, 356, 16384, 98
 258, 356, 16384, 98
 258, 356, 16384, 98
 258, 356, 16384, 98
 258, 384, 16384, 98
 258, 357, 16384, 98
 259, 357, 16384, 98
 259, 357, 16384, 98
 259, 357, 16384, 98
 259, 357, 16384, 98
 259, 357, 16384, 98
 259, 357, 16384, 98
 259, 357, 16384, 98
 259, 357, 16384, 98
 259, 311, 16384, 98
 259, 212, 16384, 99
 260, 212, 16384, 99
 260, 212, 16384, 99
 260, 212, 16384, 99
 260, 212, 16384, 99
 260, 212, 16384, 99
 260, 212, 16384, 99
 260, 212, 16384, 99
 260, 212, 16384, 99
 260, 323, 16384, 98
 260, 326, 16384, 98
 261, 326, 16384, 98
 261, 326, 16384, 98
 261, 326, 16384, 98
 261, 326, 16384, 98
 261, 326, 16384, 98
 261, 326, 16384, 98
 261, 326, 16384, 98
 261, 326, 16384, 98
 261, 277, 16384, 98
 261, 277, 16384, 98
 262, 277, 16384, 98
 262, 277, 16384, 98
 262, 277, 16384, 98
 262, 277, 16384, 98
 262, 277, 16384, 98
 262, 277, 16384, 98
 262, 277, 16384, 98
 262, 277, 16384, 98
 262, 236, 16384, 99
 262, 238, 16384, 99
 263, 253, 16384, 98
 263, 244, 16384, 99
 263, 244, 16384, 99
 263, 244, 16384, 99
 263, 244, 16384, 99
 263, 244, 16384, 99
 263, 244, 16384, 99
 263, 244, 16384, 99
 263, 253, 16384, 98
 263, 202, 16384, 99
 264, 255, 16384, 98
 264, 255, 16384, 98
 264, 255, 16384, 98
 264, 255, 16384, 98
 264, 255, 16384, 98
 264, 255, 16384, 98
 264, 255, 16384, 98
 264, 255, 16384, 98
 264, 287, 16384, 98
 264, 287, 16384, 98
 265, 287, 16384, 98
 265, 287, 16384, 98
 265, 287, 16384, 98
 265, 287, 16384, 98
 265, 287, 16384, 98
 265, 287, 16384, 98
 265, 287, 16384, 98
 265, 287, 16384, 98
 265, 321, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 314, 16384, 98
 266, 376, 16384, 98
 267, 394, 16384, 98
 267, 386, 16384, 98
 267, 385, 16384, 98
 267, 385, 16384, 98
 267, 385, 16384, 98
 267, 385, 16384, 98
 267, 385, 16384, 98
 267, 385, 16384, 98
 267, 385, 16384, 98
 267, 568, 16384, 97
 268, 628, 16384, 96
 268, 620, 16384, 96
 268, 620, 16384, 96
 268, 620, 16384, 96
 268, 620, 16384, 96
 268, 620, 16384, 96
 268, 620, 16384, 96
 268, 620, 16384, 96
 268, 620, 16384, 96
 268, 593, 16384, 96
 269, 594, 16384, 96
 269, 594, 16384, 96
 269, 594, 16384, 96
 269, 594, 16384, 96
 269, 594, 16384, 96
 269, 594, 16384, 96
 269, 594, 16384, 96
 269, 594, 16384, 96
 269, 416, 16384, 97
 269, 448, 16384, 97
 270, 448, 16384, 97
 270, 448, 16384, 97
 270, 448, 16384, 97
 270, 448, 16384, 97
 270, 448, 16384, 97
 270, 448, 16384, 97
 270, 448, 16384, 97
 270, 448, 16384, 97
 270, 859, 16384, 95
 270, 861, 16384, 95
 271, 861, 16384, 95
 271, 861, 16384, 95
 271, 861, 16384, 95
 271, 861, 16384, 95
 271, 861, 16384, 95
 271, 861, 16384, 95
 271, 861, 16384, 95
 271, 861, 16384, 95
 271, 816, 16384, 95
 271, 793, 16384, 95
 272, 740, 16384, 95
 272, 740, 16384, 95
 272, 740, 16384, 95
 272, 740, 16384, 95
 272, 740, 16384, 95
 272, 740, 16384, 95
 272, 740, 16384, 95
 272, 740, 16384, 95
 272, 447, 16384, 97
 272, 447, 16384, 97
 273, 447, 16384, 97
 273, 447, 16384, 97
 273, 447, 16384, 97
 273, 447, 16384, 97
 273, 447, 16384, 97
 273, 447, 16384, 97
 273, 447, 16384, 97
 273, 447, 16384, 97
 273, 514, 16384, 97
 273, 531, 16384, 97
 274, 569, 16384, 97
 274, 569, 16384, 97
 274, 569, 16384, 97
 274, 569, 16384, 97
 274, 569, 16384, 97
 274, 569, 16384, 97
 274, 569, 16384, 97
 274, 569, 16384, 97
 274, 552, 16384, 97
 274, 495, 16384, 97
 275, 495, 16384, 97
 275, 495, 16384, 97
 275, 495, 16384, 97
 275, 495, 16384, 97
 275, 495, 16384, 97
 275, 495, 16384, 97
 275, 495, 16384, 97
 275, 495, 16384, 97
 275, 520, 16384, 97
 275, 520, 16384, 97
 276, 520, 16384, 97
 276, 520, 16384, 97
 276, 520, 16384, 97
 276, 520, 16384, 97
 276, 520, 16384, 97
 276, 520, 16384, 97
 276, 520, 16384, 97
 276, 520, 16384, 97
 276, 545, 16384, 97
 277, 560, 16384, 97
 277, 563, 16384, 97
 277, 563, 16384, 97
 277, 563, 16384, 97
 277, 563, 16384, 97
 277, 563, 16384, 97
 277, 563, 16384, 97
 277, 563, 16384, 97
 277, 563, 16384, 97
 277, 486, 16384, 97
 278, 486, 16384, 97
 278, 490, 16384, 97
 278, 490, 16384, 97
 278, 490, 16384, 97
 278, 490, 16384, 97
 278, 490, 16384, 97
 278, 490, 16384, 97
 278, 490, 16384, 97
 278, 490, 16384, 97
 278, 849, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 835, 16384, 95
 279, 933, 16384, 94
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 1083, 16384, 93
 280, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 798, 16384, 95
 281, 776, 16384, 95
 282, 898, 16384, 95
 282, 864, 16384, 95
 282, 864, 16384, 95
 282, 864, 16384, 95
 282, 864, 16384, 95
 282, 864, 16384, 95
 282, 864, 16384, 95
 282, 864, 16384, 95
 282, 864, 16384, 95
 282, 539, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 542, 16384, 97
 283, 343, 16384, 98
 284, 381, 16384, 98
 284, 378, 16384, 98
 284, 378, 16384, 98
 284, 378, 16384, 98
 284, 378, 16384, 98
 284, 378, 16384, 98
 284, 378, 16384, 98
 284, 378, 16384, 98
 284, 378, 16384, 98
 284, 1166, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1165, 16384, 93
 285, 1104, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 286, 1158, 16384, 93
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 1019, 16384, 94
 287, 915, 16384, 94
 288, 903, 16384, 94
 288, 888, 16384, 95
 288, 870, 16384, 95
 288, 870, 16384, 95
 288, 870, 16384, 95
 288, 870, 16384, 95
 288, 870, 16384, 95
 288, 870, 16384, 95
 288, 870, 16384, 95
 288, 687, 16384, 96
 289, 687, 16384, 96
 289, 687, 16384, 96
 289, 687, 16384, 96
 289, 687, 16384, 9 11, 305, 16384, 98
 21, 362, 16384, 98
 31, 291, 16384, 98
 41, 732, 16384, 96
 51, 360, 16384, 98
 61, 432, 16384, 97
 71, 440, 16384, 97
 81, 269, 16384, 98
 91, 261, 16384, 98
 101, 215, 16384, 99
 111, 184, 16384, 99
 121, 276, 16384, 98
 131, 285, 16384, 98
 141, 280, 16384, 98
 151, 302, 16384, 98
 161, 272, 16384, 98
 171, 370, 16384, 98
 181, 312, 16384, 98
 191, 210, 16384, 99
 201, 139, 16384, 99
 211, 305, 16384, 98
 221, 245, 16384, 99
 231, 182, 16384, 99
 241, 128, 16384, 99
 251, 200, 16384, 99
 261, 244, 16384, 99
 271, 292, 16384, 98
 281, 238, 16384, 99
 291, 367, 16384, 98
 301, 238, 16384, 99
 311, 293, 16384, 98
 321, 186, 16384, 99
 331, 296, 16384, 98
 341, 367, 16384, 98
 351, 351, 16384, 98
 361, 222, 16384, 99
 371, 374, 16384, 98
 311, 317, 16384, 98
 321, 186, 16384, 99
 331, 296, 16384, 98
 341, 311, 16384, 98
 351, 294, 16384, 98
 361, 277, 16384, 98
 371, 398, 16384, 98
 381, 2265, 16384, 86
 391, 637, 16384, 96
 401, 222, 16384, 99
 411, 270, 16384, 98
 421, 752, 16384, 95
 431, 304, 16384, 98
 441, 270, 16384, 98
 451, 117, 16384, 99
 461, 222, 16384, 99
 471, 326, 16384, 98
 481, 175, 16384, 99
 491, 114, 16384, 99
 501, 105, 16384, 99
 511, 145, 16384, 99
 521, 109, 16384, 99
 531, 256, 16384, 98
 541, 98, 16384, 99
 551, 145, 16384, 99
 561, 186, 16384, 99
 571, 322, 16384, 98
 581, 191, 16384, 99
 591, 209, 16384, 99
 601, 294, 16384, 98
 611, 389, 16384, 98
 621, 134, 16384, 99
 631, 87, 16384, 99
 641, 207, 16384, 99
 651, 99, 16384, 99
 661, 170, 16384, 99
 671, 536, 16384, 97
 681, 420, 16384, 97
 691, 306, 16384, 98
 701, 201, 16384, 99
 711, 194, 16384, 99
 721, 139, 16384, 99
 731, 177, 16384, 99
 741, 146, 16384, 99
 751, 113, 16384, 99
 761, 321, 16384, 98
 771, 140, 16384, 99
 781, 306, 16384, 98
 791, 345, 16384, 98
 801, 374, 16384, 98
 811, 415, 16384, 97
 821, 281, 16384, 98
 831, 401, 16384, 98
 841, 394, 16384, 98
6, 16384, 99
 298, 216, 16384, 99
 298, 216, 16384, 99
 298, 216, 16384, 99
 299, 293, 16384, 98
 299, 291, 16384, 98
 299, 305, 16384, 98
 299, 305, 16384, 98
 299, 305, 16384, 98
 299, 305, 16384, 98
 299, 305, 16384, 98
 299, 305, 16384, 98
 299, 305, 16384, 98
 299, 305, 16384, 98
 300, 211, 16384, 99
 300, 257, 16384, 98
 300, 280, 16384, 98
 300, 281, 16384, 98
 300, 281, 16384, 98
 300, 281, 16384, 98
 300, 281, 16384, 98
 300, 281, 16384, 98
 300, 281, 16384, 98
 300, 281, 16384, 98
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 301, 823, 16384, 95
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 302, 340, 16384, 98
 303, 491, 16384, 97
 303, 458, 16384, 97
 303, 458, 16384, 97
 303, 458, 16384, 97
 303, 458, 16384, 97
 303, 458, 16384, 97
 303, 458, 16384, 97
 303, 458, 16384, 97
 303, 458, 16384, 97
 304, 458, 16384, 97
 304, 331, 16384, 98
 304, 331, 16384, 98
 304, 331, 16384, 98
 304, 331, 16384, 98
 304, 331, 16384, 98
 304, 331, 16384, 98
 304, 331, 16384, 98
 304, 331, 16384, 98
 304, 331, 16384, 98
 305, 331, 16384, 98
 305, 384, 16384, 98
 305, 347, 16384, 98
 305, 347, 16384, 98
 305, 347, 16384, 98
 305, 347, 16384, 98
 305, 347, 16384, 98
 305, 347, 16384, 98
 305, 347, 16384, 98
 305, 347, 16384, 98
 306, 347, 16384, 98
 306, 474, 16384, 97
 306, 474, 16384, 97
 306, 474, 16384, 97
 306, 474, 16384, 97
 306, 474, 16384, 97
 306, 474, 16384, 97
 306, 474, 16384, 97
 306, 474, 16384, 97
 306, 474, 16384, 97
 307, 474, 16384, 97
 307, 309, 16384, 98
 307, 319, 16384, 98
 307, 319, 16384, 98
 307, 319, 16384, 98
 307, 319, 16384, 98
 307, 319, 16384, 98
 307, 319, 16384, 98
 307, 319, 16384, 98
 308, 319, 16384, 98
 308, 1035, 16384, 94
 308, 984, 16384, 94
 308, 984, 16384, 94
 308, 984, 16384, 94
 308, 984, 16384, 94
 308, 984, 16384, 94
 308, 984, 16384, 94
 308, 984, 16384, 94
 308, 984, 16384, 94
 309, 984, 16384, 94
 309, 362, 16384, 98
 309, 362, 16384, 98
 309, 362, 16384, 98
 309, 362, 16384, 98
 309, 362, 16384, 98
 309, 362, 16384, 98
 309, 362, 16384, 98
 309, 362, 16384, 98
 309, 362, 16384, 98
 310, 362, 16384, 98
 310, 285, 16384, 98
 310, 355, 16384, 98
 310, 355, 16384, 98
 310, 355, 16384, 98
 310, 355, 16384, 98
 310, 355, 16384, 98
 310, 355, 16384, 98
 310, 355, 16384, 98
 310, 355, 16384, 98
 311, 355, 16384, 98
 311, 368, 16384, 98
 311, 1181, 16384, 93
 311, 1181, 16384, 93
 311, 1181, 16384, 93
 311, 1181, 16384, 93
 311, 1181, 16384, 93
 311, 1181, 16384, 93
 311, 1181, 16384, 93
 311, 1181, 16384, 93
 312, 1181, 16384, 93
 312, 391, 16384, 98
 312, 400, 16384, 98
 312, 400, 16384, 98
 312, 400, 16384, 98
 312, 400, 16384, 98
 312, 400, 16384, 98
 312, 400, 16384, 98
 312, 400, 16384, 98
 312, 400, 16384, 98
 313, 400, 16384, 98
 313, 280, 16384, 98
 313, 297, 16384, 98
 313, 292, 16384, 98
 313, 292, 16384, 98
 313, 292, 16384, 98
 313, 292, 16384, 98
 313, 292, 16384, 98
 313, 292, 16384, 98
 314, 292, 16384, 98
 314, 292, 16384, 98
 314, 375, 16384, 98
 314, 393, 16384, 98
 314, 361, 16384, 98
 314, 361, 16384, 98
 314, 361, 16384, 98
 314, 361, 16384, 98
 314, 361, 16384, 98
 314, 361, 16384, 98
 315, 361, 16384, 98
 315, 361, 16384, 98
 315, 354, 16384, 98
 315, 377, 16384, 98
 315, 380, 16384, 98
 315, 380, 16384, 98
 315, 380, 16384, 98
 315, 380, 16384, 98
 315, 380, 16384, 98
 315, 380, 16384, 98
 316, 380, 16384, 98
 316, 380, 16384, 98
 316, 315, 16384, 98
 316, 208, 16384, 99
 316, 212, 16384, 99
 316, 212, 16384, 99
 316, 212, 16384, 99
 316, 212, 16384, 99
 316, 212, 16384, 99
 316, 212, 16384, 99
 317, 212, 16384, 99
 317, 212, 16384, 99
 317, 347, 16384, 98
 317, 365, 16384, 98
 317, 360, 16384, 98
 317, 374, 16384, 98
 317, 374, 16384, 98
 317, 374, 16384, 98
 317, 374, 16384, 98
 317, 374, 16384, 98
 318, 374, 16384, 98
 318, 374, 16384, 98
 318, 541, 16384, 97
 318, 340, 16384, 98
 318, 340, 16384, 98
 318, 340, 16384, 98
 318, 340, 16384, 98
 318, 340, 16384, 98
 318, 340, 16384, 98
 318, 340, 16384, 98
 319, 340, 16384, 98
 319, 340, 16384, 98
 319, 292, 16384, 98
 319, 288, 16384, 98
 319, 288, 16384, 98
 319, 288, 16384, 98
 319, 288, 16384, 98
 319, 288, 16384, 98
 319, 288, 16384, 98
 319, 288, 16384, 98
 320, 288, 16384, 98
 320, 288, 16384, 98
 320, 613, 16384, 96
 320, 378, 16384, 98
 320, 311, 16384, 98
 320, 311, 16384, 98
 320, 311, 16384, 98
 320, 311, 16384, 98
 320, 311, 16384, 98
 320, 311, 16384, 98
 321, 311, 16384, 98
 321, 311, 16384, 98
 321, 291, 16384, 98
 321, 293, 16384, 98
 321, 294, 16384, 98
 321, 281, 16384, 98
 321, 281, 16384, 98
 321, 281, 16384, 98
 321, 281, 16384, 98
 322, 281, 16384, 98
 322, 281, 16384, 98
 322, 281, 16384, 98
 322, 365, 16384, 98
 322, 734, 16384, 96
 322, 1175, 16384, 93
 322, 1175, 16384, 93
 322, 1175, 16384, 93
 322, 1175, 16384, 93
 322, 1175, 16384, 93
 323, 1175, 16384, 93
 323, 1175, 16384, 93
 323, 1175, 16384, 93
 323, 258, 16384, 98
 323, 323, 16384, 98
 323, 323, 16384, 98
 323, 323, 16384, 98
 323, 323, 16384, 98
 323, 323, 16384, 98
 323, 323, 16384, 98
